Pixel,group01_MeanSmoothedNormalizedIntensity,group02_MeanSmoothedNormalizedIntensity,group03_MeanSmoothedNormalizedIntensity,group04_MeanSmoothedNormalizedIntensity,group05_MeanSmoothedNormalizedIntensity,group06_MeanSmoothedNormalizedIntensity,group07_MeanSmoothedNormalizedIntensity,group08_MeanSmoothedNormalizedIntensity,group09_MeanSmoothedNormalizedIntensity,group10_MeanSmoothedNormalizedIntensity,group11_MeanSmoothedNormalizedIntensity,group12_MeanSmoothedNormalizedIntensity
294,0.7439811691309336,0.7165380839059089,0.8927728911172865,0.7104694087265583,0.7082022488089897,0.6922823423848778,0.7151599347857904,0.8755648919347438,0.8057971320233124,0.7822974312143413,0.7080245543874003,0.864229623110678
295,0.74392824560271,0.7164533723596761,0.8927240441939382,0.7104011984181678,0.7081277280951941,0.6922286435799231,0.7150737936391351,0.8754804422634642,0.8057187258122454,0.782251562092271,0.7079464912846904,0.8641822292393749
296,0.743876832724232,0.716365931871392,0.8926478537028217,0.7103341143122621,0.7080595764446792,0.6921570813362047,0.7150066270615774,0.8753903852485647,0.8056491446805494,0.7822084017863128,0.7078623382092293,0.8641396378859808
297,0.7438116930023245,0.7162838058573125,0.8925749987601748,0.7102602509079641,0.7079903647183646,0.6921065252166322,0.7149308352765408,0.8752945509098422,0.8055853271554353,0.7821657918796417,0.7077845867184258,0.8640904968019555
298,0.743741559071107,0.7162017678055178,0.8925035629002892,0.7101862181831959,0.7079220686134098,0.6920712380606511,0.7148621878587379,0.8752096706467499,0.8055214602461774,0.7821194661194932,0.707711645075308,0.8640510822300926
299,0.7436807248038685,0.716120890358202,0.8924188445800729,0.710108730258576,0.7078580904026325,0.6920395766656953,0.7147979663266426,0.875126372835074,0.8054724661082604,0.7820720819522228,0.7076385270434846,0.8640107678789686
300,0.7436125357008716,0.7160372746096779,0.8923281833897887,0.7100311383287135,0.7077872699654996,0.6920046230443374,0.7147302488998007,0.8750123140347261,0.8054096980594918,0.7820237177775865,0.7075578400871758,0.8639598630235262
301,0.7435335416752888,0.715944957509342,0.8922358800205513,0.7099459718544121,0.7077040576884188,0.6919698130957019,0.7146461463848652,0.8748948915881559,0.805347124596824,0.7819744519953404,0.7074642587161855,0.8639029352618086
302,0.7434574160068037,0.7158677383097979,0.8921505327521155,0.7098613470566607,0.7076192780015376,0.6919416080310609,0.7145667095173017,0.8747929166548853,0.805287103358466,0.7818810133848663,0.707358750615729,0.8638437873267805
303,0.7433785437398688,0.7157882159890765,0.8920627472677743,0.7097773252535338,0.7075349718763633,0.6919096399528046,0.7144842619469349,0.8747070755328152,0.8052325869585051,0.7818079596561432,0.7072537863617048,0.86378560690454
304,0.7432994700501127,0.7157146804809972,0.8919611742867517,0.7096910499322022,0.7074483802643241,0.6918739089459119,0.7143918523063231,0.8745867770650646,0.805163658067541,0.7817157234621372,0.7071537534282105,0.8637176288754466
305,0.7432180139106654,0.715637265705568,0.8918662499645146,0.7095911582133054,0.7073617866686126,0.6918335558877355,0.7143009160190141,0.8744669412246541,0.8050967535215505,0.7816136040334131,0.7070546450734438,0.8636390276968446
306,0.7431355094252294,0.7155564428081036,0.8917636890393519,0.7094912833364774,0.7072663894649066,0.691784135653983,0.7142116509790626,0.8743619273083685,0.805034068630411,0.7815028378687506,0.7069524581017215,0.8635537991725115
307,0.7430566685723321,0.7154859697930022,0.8916567221672537,0.7093937597234655,0.7071753843802085,0.6917257333139617,0.7141286096710482,0.8742494286330826,0.8049632227171676,0.781392450863976,0.7068566429905845,0.8634578084274855
308,0.7429534563941089,0.7154179625955459,0.8915678119759283,0.7092955926747114,0.7070753901373685,0.6916693963052294,0.7140270970919987,0.8741417382609804,0.8048929450083394,0.781285163346935,0.7067618401270632,0.8633609340735923
309,0.7428459366927473,0.7153502980118076,0.8914797302090687,0.709213286370629,0.7069855417937998,0.6916217854791992,0.7139341913550362,0.8740375056610089,0.8048219679106934,0.7811912067976154,0.7066676297324431,0.8632632082226108
310,0.7427526084077184,0.7152859614361626,0.8914205174014711,0.7091289435561148,0.7069112123003245,0.6915624880192552,0.7138440082840407,0.8739385850245555,0.8047526190518337,0.7810974474037649,0.7065892141897598,0.8631677353201939
311,0.7426538030536826,0.7152250221973278,0.8913474914892922,0.7090309133891644,0.7068381688966144,0.6915017399527343,0.7137565224781718,0.873843870554562,0.8047000630777827,0.7810113002802372,0.706504851825642,0.8630770122973983
312,0.7425573849975651,0.7151516261321927,0.8912734466974191,0.7089396239730297,0.7067727095872521,0.6914392862647786,0.7136718038468609,0.8737452436779002,0.8046236180699481,0.7809180358721743,0.7064356898073098,0.8629810901172019
313,0.7424517084452209,0.7150907656099763,0.8912037634978152,0.7088609233832928,0.7067085193519179,0.691377115874922,0.7135898900587726,0.8736581443836096,0.8045414016712561,0.7808369039561922,0.7063563706244811,0.8628990927678718
314,0.742352769981561,0.7150444892296676,0.8911366928507419,0.7087830576482324,0.7066423372112932,0.6913316822459926,0.7135231912396328,0.8735781422286599,0.804484018839877,0.7807544805421416,0.7062839840064343,0.8628165917489294
315,0.7422602657457749,0.7150019103684284,0.8910779594733654,0.7087105184373659,0.7065893877919924,0.6912847922929009,0.7134625088124419,0.8734987019323418,0.8044351220423819,0.780696386598936,0.7062104898923638,0.8627448764404064
316,0.7421807161548072,0.714951484792375,0.8910483592435856,0.7086366979668439,0.7065419437306877,0.6912392213712865,0.7134001090566499,0.873416976423605,0.8043834674248455,0.7806355357901138,0.7061400059853251,0.8626694895143622
317,0.7421037908631127,0.7149020950538351,0.8909984952811423,0.7085648570159819,0.7064961919401117,0.6912068392743642,0.7133417710832507,0.8733479560234356,0.804316651155556,0.7805766802396138,0.706076633740764,0.8626033399239184
318,0.7420260554251072,0.7148548135763524,0.8909547798158547,0.7084961174930134,0.7064515873290658,0.6911885536015563,0.7132837597828412,0.8732913298224275,0.8042511131578236,0.7805313055534275,0.7060284556382432,0.8625319667189906
319,0.7419651419206659,0.7148136050402314,0.8909192510758718,0.708425644289308,0.7064090070195542,0.6911742994004746,0.7132386143714518,0.8732268129738797,0.8042030107101766,0.7804991339683438,0.7059622287074181,0.8624595340071883
320,0.7419009688184387,0.7147700250045373,0.8908845979145106,0.7083563970144591,0.7063639730920993,0.6911603240888244,0.7131816889530189,0.8731799045264635,0.8041697373888507,0.7804598269274066,0.705915346563406,0.8623917519586934
321,0.7418440516903144,0.7147320772736293,0.8908575517119669,0.7082928678230028,0.706324959844187,0.6911453440828733,0.7131363451144545,0.8731199647267825,0.8041260716707755,0.780423923913402,0.7058709640010943,0.8623248365495074
322,0.741784054287218,0.7146996247312032,0.8908181009167941,0.7082329559267675,0.7062784167549461,0.6911304409314297,0.713090602132897,0.8730763620804847,0.8040847394958345,0.7803981288835519,0.7058248117518324,0.8622574294207132
323,0.7417270104843003,0.714668463815041,0.8907856430293272,0.7081917139659817,0.7062315957266098,0.6911167321952971,0.7130404291344626,0.8730400646265861,0.8040422376506934,0.7803831026594448,0.7057764222547329,0.8621873882950648
324,0.7416837884173237,0.7146344250252266,0.8907542802000294,0.7081497228502783,0.7061894990538444,0.6911032635991486,0.7129810421034581,0.8730177382935551,0.8039982073565574,0.7803561532822837,0.7057305887689502,0.8621195545091268
325,0.7416469698642995,0.7146005571704265,0.8907196607490075,0.7081132757965822,0.7061412873362334,0.6911065370748369,0.7129362542050871,0.8730041312724488,0.8039538868673224,0.7803296861169339,0.705681617457202,0.8620538439223069
326,0.7416060802484814,0.7145707104886763,0.8906814168789596,0.7080678663486175,0.7060996249012812,0.6911170487875978,0.7128828051855253,0.8730027054166021,0.8039229431275545,0.7802957760309851,0.7056353328781906,0.861983175569691
327,0.7415667030116675,0.7145424809121789,0.8906523939408597,0.7080177017197544,0.7060540105334847,0.6911070243411388,0.7128346517008978,0.8730034761311671,0.8038829877628897,0.7802650166439605,0.7055906467372602,0.8619122686411533
328,0.7415243460549348,0.7145085305619914,0.8906284586420933,0.707980007033878,0.7060103228491365,0.6911028420030706,0.7127741635843737,0.8729937763416711,0.8038433377554426,0.7802150800863636,0.7055455304542066,0.8618331934827573
329,0.7414826606215761,0.7144828101879888,0.8906086472011658,0.7079308903754225,0.7059683673969952,0.6910964264889982,0.7127252937971766,0.8729828741323905,0.8038099473048781,0.7801732281249715,0.7054891726839532,0.8617640915337338
330,0.7414405885126587,0.7144506922512529,0.8905682443851942,0.7078834729822687,0.7059261106631256,0.6910909551112829,0.7126700119192787,0.8729706693658816,0.8037749977016132,0.7801287746637682,0.7054305014652119,0.861693453258618
331,0.7413909915236764,0.7144138785262194,0.8905273665638589,0.7078428629001461,0.7058794709949375,0.6910788525646778,0.7126072781866066,0.8729644757297679,0.8037394232529694,0.7800839796376028,0.7053809897721297,0.8616159523897599
332,0.7413453822584761,0.7143718962460034,0.8904807809519169,0.7077939381594712,0.7058286666976334,0.6910465060626788,0.7125387621418529,0.8729362958922758,0.8036971645460003,0.7800310550478781,0.7053290762918629,0.8615428579569212
333,0.7413028414498964,0.7143307489240046,0.8904281857430554,0.7077387215223453,0.7057791901805367,0.691008014981435,0.7124707743864883,0.8729165104932877,0.8036600534793962,0.7799886431438643,0.7052768378382319,0.8614662628633015
334,0.7412611858263325,0.7142914864677712,0.8903805971716772,0.7076781513663792,0.7057311388456412,0.6909736531828449,0.7123970896072176,0.8728944614712898,0.8036033125359594,0.7799359535728352,0.7052202729736429,0.8613958248002337
335,0.7412091032073015,0.7142430519746117,0.8903291260629823,0.7076198734292046,0.7056801748260717,0.6909421536792627,0.7123191067237482,0.8728615464751781,0.8035550601633302,0.7798788255101494,0.7051615894892325,0.8613128351195549
336,0.7411541824924079,0.7141864923069855,0.8902791278223562,0.7075723856057263,0.7056304715071563,0.6908977441636092,0.7122357900491583,0.8728201046270622,0.8034914726389403,0.7798217999960767,0.705102199759399,0.8612219543438444
337,0.7411040032093543,0.7141283878400938,0.8902290206766876,0.7075157320636252,0.7055647830343483,0.6908576443410268,0.7121663718933486,0.8727739558469482,0.8034236027253779,0.7797637937713369,0.7050500652541152,0.8611326747187971
338,0.7410491103890002,0.7140498338630246,0.8901788631596459,0.7074592711837131,0.7054889122042989,0.6908124482470763,0.7120959378569616,0.8727337387281991,0.8033550287228703,0.779710543473778,0.704996113600064,0.8610444211238324
339,0.7409964225993055,0.7139712696222544,0.8901273300252821,0.707399035998324,0.7054305072202085,0.6907678335633689,0.7120388064953409,0.8726941825094064,0.8032801685522013,0.7796495520436268,0.7049478669761682,0.8609546978858003
340,0.7409495238497097,0.713896664734989,0.890074488992535,0.7073448188658009,0.7053693571180908,0.6907238199698698,0.7119826475845994,0.872658040879984,0.8032149716761368,0.7796050654752098,0.7048989871716584,0.8608691478664943
341,0.7409013284548369,0.713833252535091,0.8900270632376929,0.707300660066856,0.7053109310053267,0.6906792463855532,0.7119319833228002,0.8726224904140988,0.8031529935663638,0.7795580168074382,0.7048511680014433,0.8608037643731734
342,0.7408440597564787,0.7137658906503528,0.8899768384745267,0.707260010120846,0.7052490478649993,0.6906392212949591,0.7118768778146164,0.87260243450551,0.8030828743664594,0.7795060312784463,0.7048063227518527,0.8607219481225179
343,0.7407871905423117,0.7137159609575268,0.8899431680346861,0.707230463069337,0.7051891848083908,0.6906027923543546,0.7118487171974984,0.8725773624626575,0.8030289751044248,0.779458466802142,0.7047625054235163,0.8606434901466103
344,0.7407294869353124,0.713674026793519,0.889889602228313,0.7072051310732874,0.7051303723936405,0.6905670461283526,0.7118042947219898,0.8725658741588761,0.8029756221478632,0.7794108638248103,0.7047284075294611,0.8605707487185914
345,0.7406801038848646,0.7136319389377075,0.8898519201209808,0.7071733284454785,0.7050756223977297,0.6905329680266398,0.7117722302508203,0.872564247175227,0.8029147676682215,0.7793632671654414,0.7046989370763199,0.8605080281332175
346,0.7406329564179517,0.7135837701869671,0.889806124661572,0.7071496279857479,0.7050266150999956,0.6904994113315932,0.7117444048487,0.8725497537179345,0.8028539621016035,0.7793157216430256,0.7046691824151976,0.8604256286834197
347,0.7405856969998188,0.7135482068103304,0.8897633013453854,0.7071282503518894,0.7049819019028891,0.6904674398785613,0.7117203223920094,0.8725328543577572,0.8027992046079163,0.7792658788499683,0.704631335855004,0.8603468881587508
348,0.7405467699449105,0.7135099819695997,0.8897153445592906,0.7071135455175638,0.7049350409857744,0.6904390567044298,0.7116839713554074,0.872498190435719,0.8027513782256761,0.7792397372074219,0.7045938520493895,0.8602703755345281
349,0.740488852708556,0.7134739413767491,0.8896629353210681,0.7070800634401729,0.7048902860099194,0.6904109959632205,0.7116770715701852,0.8724424596312044,0.8026948468752035,0.779209037243463,0.704556787753946,0.8601931459453651
350,0.740452379444834,0.7134124420709417,0.8896050009054832,0.7070476877062855,0.7048464774981333,0.6903778124460869,0.7116700411407905,0.8723982031045934,0.8026444431995794,0.7791715327222699,0.7045201997242656,0.8601067817550355
351,0.7404192385813907,0.7133515198445286,0.8895512229460826,0.707025156024296,0.7047962949427683,0.6903471036949165,0.7116533375634914,0.8723630723463985,0.8025940258111524,0.779136420163534,0.7044847299372604,0.8600262395555394
352,0.7403863602181038,0.7132892223773266,0.8894940776598578,0.7070048519970934,0.7047479007128176,0.69032404377753,0.7116244822717006,0.8723156006602671,0.8025436247529664,0.7791075175123143,0.7044570411385326,0.8599493849808957
353,0.7403548495653796,0.7132216798976555,0.8894622268448769,0.7069938921348602,0.7046962632505701,0.6902998206756679,0.7116087569454209,0.8722994934555853,0.8024897556012098,0.7790781397977853,0.704424694202616,0.859877199389343
354,0.7403235707829968,0.713179185120317,0.8894316995436379,0.7069891682681847,0.7046497546012677,0.6902720180234205,0.7115776051819225,0.8722532090042721,0.802445751994993,0.7790366354624345,0.7044001625657114,0.8598092207932581
355,0.7402972955215307,0.7131384922178781,0.8894012720746959,0.7069852723549698,0.7046035913415535,0.690236732096644,0.7115485864240847,0.8722278425753723,0.8024078861647442,0.7790104584662871,0.7043573379922933,0.8597473018177908
356,0.7402692037474232,0.7131025630135415,0.8893699389351652,0.7069736028497047,0.704563153594825,0.6902121758705849,0.7115199209091934,0.8722235688829283,0.8023807112516115,0.7789798780258976,0.7043311939341127,0.8596893199556558
357,0.740242795619381,0.7130733431475994,0.8893504267038732,0.7069653584703355,0.7045324623356085,0.690186554734869,0.711503357302514,0.8722231618013581,0.8023488667095109,0.7789714205237377,0.7043075190537896,0.8596403386945864
358,0.7402241031411191,0.7130540064483205,0.8893378904214588,0.7069693253359215,0.7044997925278175,0.6901711235861304,0.7114894164987475,0.8722008239822923,0.8023173983769887,0.7789513830971458,0.7042846481290388,0.8595876553798941
359,0.7401931707775885,0.7130402422480654,0.8893231487603733,0.70696785923321,0.7044643473105775,0.6901615162678895,0.71147190628381,0.872177622399372,0.802286423391406,0.7789319192192022,0.7042627159570172,0.8595348217872101
360,0.740160679016246,0.713031090136512,0.8892997452427609,0.7069667524022923,0.7044400626877902,0.690149429007509,0.711459916074421,0.8721538146887869,0.8022477499532761,0.7788970109037375,0.704243698565594,0.8594883196430112
361,0.7401371414423235,0.7130317190186659,0.8892704070120816,0.7069639170197158,0.7044125437963589,0.690141045956335,0.7114477638484584,0.8721315689790116,0.8022170693321946,0.7788769789344492,0.7042276499715088,0.85943724428818
362,0.7401314360938755,0.713041014436866,0.8892437696786153,0.7069603928986045,0.7043873021070424,0.6901332207753934,0.7114337239834088,0.8721082208170792,0.8022021202192494,0.7788720492416783,0.7042189621419992,0.8593874297518018
363,0.7401326913380062,0.7130558694319389,0.8892109423425764,0.70695485903132,0.7043665053470495,0.6901596475729084,0.7114275115974655,0.8720926051939235,0.8021694342129745,0.7788742121973031,0.7042136328284035,0.8593405435083389
364,0.7401314015383997,0.7130653885878746,0.8891910469217776,0.7069528210464062,0.7043524667492614,0.6901909886521957,0.7114258692950572,0.8720749209790674,0.8021285779567133,0.7788686454815592,0.7042187924436947,0.8592988519531511
365,0.7401276315741021,0.7130715168301793,0.8891672605509193,0.7069584164899996,0.704346263204301,0.6902208772431482,0.7114319449698501,0.8720635020181764,0.8021156376482598,0.7788711761120772,0.7042269480866084,0.8592530067294183
366,0.7401250304557012,0.7130761726351775,0.8891519208285231,0.7069678485062882,0.7043346780698726,0.690226914598641,0.7114277729985322,0.8720558893375298,0.8020838640379949,0.7788676285398439,0.7042381638706207,0.8592089320966283
367,0.7401223986593573,0.7130771087680989,0.8891397997467537,0.7069833670814801,0.7043111232916617,0.6902315148742696,0.7114273990681863,0.8720448690188329,0.8020567051528589,0.778858157333999,0.7042525039092072,0.8591751495518153
368,0.7401231419283413,0.7130882416608604,0.8891345451194097,0.7070054511279813,0.704293550956278,0.6902354393943628,0.7114346755485108,0.8720581421218027,0.8020411740092449,0.7788585681560818,0.7042549501834321,0.8591473868087591
369,0.7401317995437509,0.7130859567312547,0.8891491038225805,0.7070433416084538,0.7042797253582489,0.6902383439836963,0.711460892424794,0.8720658820179213,0.802040865215399,0.7788582772533201,0.7042542552707898,0.8591279040645959
370,0.7401320617780791,0.7130845289633397,0.8891505688507435,0.7070581519380885,0.7042781837725192,0.690243326684918,0.7114845862462703,0.872069047002301,0.8020469859913666,0.778850611289902,0.7042598673748647,0.8591034229979106
371,0.740128378296818,0.7130932059419213,0.8891485364954681,0.7070854248981444,0.7042765933699835,0.6902586151903097,0.7114877918958813,0.8720799068249804,0.8020573321508504,0.7788398931697323,0.7042634463271945,0.8590891587188633
372,0.7401392641592689,0.7130869638574016,0.8891483534615519,0.7071154846836871,0.7042645747597484,0.6902722601818809,0.7114950144931035,0.8721001411739046,0.8020742520354233,0.778824254310419,0.7042731516462564,0.8590736696798608
373,0.740156572963718,0.7131067068477923,0.8891602964685008,0.707125508192384,0.7042615663110271,0.6902872606687745,0.711516369212165,0.872113780938016,0.8020791985549046,0.7788106946321232,0.7042857797126135,0.8590564205897653
374,0.7401718245454824,0.7131280503749291,0.889159596197189,0.7071406228139276,0.7042454882688605,0.690302392389585,0.7115356532937396,0.8721351911692586,0.8020861264996103,0.77879580442455,0.7042963145112324,0.8590322385730671
375,0.7401949312560452,0.713154685525935,0.8891708917341511,0.707165129790458,0.7042283180954674,0.6903051623530695,0.7115527881439918,0.872148900551502,0.8020888019141277,0.7787865602266894,0.7043027791101772,0.859018299013482
376,0.7402096570704395,0.7131680875066291,0.8891885208741463,0.707180955692048,0.7042162683189686,0.6903120088433645,0.7115654731555879,0.8721643514681461,0.8021118178227298,0.7787669445662233,0.704318555533448,0.858991521313363
377,0.7402301388448843,0.7131890571578814,0.8892069589595746,0.7072132777587701,0.7041996922472602,0.6903198437651197,0.711585257701254,0.8721801115096957,0.8021225883134715,0.7787658757693474,0.7043193399029142,0.8589674888000737
378,0.7402561154611839,0.7131989357487927,0.8892024671555483,0.7072292735295413,0.7041803867097233,0.6903217473872354,0.7115869762451273,0.8722002749508331,0.8021216508480359,0.778761905699854,0.7043302190608237,0.8589402723818003
379,0.7402748092276192,0.7131919185616369,0.8892032046451582,0.7072457065839974,0.7041547367192246,0.6903287129578486,0.7115894148742077,0.8722143693632066,0.8021117993605602,0.7787530426771648,0.7043297802991094,0.8589263794741472
380,0.7402860381368885,0.713181862017021,0.8891909288538946,0.7072643915267054,0.704121803449431,0.6903331497490491,0.7115873958974716,0.8722315247605259,0.8020973815006988,0.7787335196068288,0.7043429659555078,0.8588975082503627
381,0.7402860505716495,0.7131775026726184,0.8891825283868316,0.7072851055579207,0.7041164012839907,0.6903370685150203,0.7115790534480959,0.8722346239182526,0.8020784338997844,0.7787194180303748,0.7043314011611328,0.8588688028061316
382,0.7402747483340248,0.7131663423388244,0.8891579516576223,0.7072911283638972,0.7040916603148929,0.6903435704243132,0.711558443807361,0.872230964122345,0.8020749219469187,0.7787014665832459,0.7043237339775492,0.8588444444949774
383,0.740271800078715,0.7131464579049691,0.8891327874570705,0.7073185644817371,0.7040804390867669,0.6903544371188561,0.7115279741770256,0.8722291522996877,0.8020635835468527,0.778692087622422,0.7043159308873468,0.8588222191860181
384,0.7402611761135044,0.7131228906747333,0.8890984944045635,0.7073378765219238,0.7040548801129655,0.6903565058916086,0.7114828939171814,0.8722107795994273,0.8020479191781307,0.778681718385936,0.7043016009652655,0.8587911950944417
385,0.7402611322490423,0.71310462504777,0.8890658205240827,0.7073400213810024,0.7040401680175116,0.6903558983677728,0.7114623574525664,0.8722124288584041,0.802025272774592,0.7786631105638377,0.7042751474612038,0.8587757636375611
386,0.7402595917952557,0.7130753496153786,0.889014229484206,0.7073394457791433,0.704029573916656,0.6903442350500001,0.7114486725697715,0.8721978182764045,0.8020058903744319,0.778644181125158,0.7042583896961823,0.8587691652639237
387,0.7402474949871897,0.7130539249368395,0.8889649812138609,0.7073326332961167,0.704000861397689,0.6903355066118466,0.7114335464205055,0.8721814784231935,0.8019905651336824,0.7786293981116239,0.7042422796898284,0.8587683851190837
388,0.7402259996471312,0.7130235026323207,0.8889095060437411,0.7073239190855377,0.7039725096146043,0.6903242323333162,0.7114095287095072,0.8721477089298233,0.8019780461107386,0.7786150363968902,0.7042185850750106,0.8587705558420868
389,0.7402039803341659,0.7129909828238912,0.8888641954077509,0.7073144638563497,0.7039457060474409,0.6903155771256844,0.7113851752928759,0.8721261561483065,0.8019627691983938,0.7785837759802433,0.7041942313713798,0.8587809897688029
390,0.7401927120258529,0.7129532714803049,0.8888291935153602,0.7072996828647944,0.7039173119441353,0.6903143730154122,0.7113690418692994,0.872117251040606,0.8019530870175531,0.7785519734356667,0.7041713675438893,0.8587883001578387
391,0.7401933948246445,0.7129167028967469,0.8887991896688897,0.7072851753374227,0.7039014865647399,0.6903105142600184,0.711363466779941,0.8720913855242287,0.8019390428593057,0.7785286279611296,0.7041530723008373,0.858793573073714
392,0.7401900039023044,0.7128767627782967,0.888752143285107,0.7072607996843291,0.7038912205631191,0.6903040309347668,0.7113424288677738,0.8720540001924869,0.8019182672657174,0.778503889140199,0.7041466423354092,0.8588009240543096
393,0.7401906636512681,0.7128405979563308,0.8887260604613022,0.7072406128834527,0.7038789089594506,0.6902948119737565,0.7113256002282273,0.8720287652187805,0.8018957546249256,0.7784913447892897,0.7041504405924864,0.8588104047289834
394,0.7401822832460377,0.7128053623145139,0.8886943896674211,0.7072275182995278,0.7038806622511902,0.6902861705554512,0.7113031801439235,0.8720167059341076,0.8018740566732786,0.7784803422822193,0.7041544419269545,0.8588242595943815
395,0.740177196568496,0.712776898250307,0.8886837341377621,0.7072343740268535,0.7038768231226391,0.6902854831669181,0.7112837291238755,0.8719847182279536,0.8018578470359353,0.7784672472569321,0.7041626312086697,0.8588361387802358
396,0.7401778146415356,0.7127518166821061,0.8886542729759637,0.7072531795909796,0.7038885908094324,0.6902899842402956,0.7112672138101018,0.8719946369175995,0.8018569164315336,0.7784610782249233,0.7041644181989806,0.858847889741566
397,0.7401711283466444,0.7127098581244078,0.8886234649745328,0.7072674329562213,0.7038903822562704,0.6902990463329652,0.7112492073124971,0.8719984189387601,0.8018621443897874,0.7784433636701202,0.704173928780751,0.8588617673847787
398,0.7401725753952877,0.7126657378688481,0.8885915614880989,0.7072868826616967,0.7039122883310421,0.6902947268696932,0.7112422230538158,0.8720166251527806,0.8018695317934033,0.7784326907244621,0.7041947411153033,0.8588734881436008
399,0.7401515170320078,0.7126337594223917,0.8885614610530569,0.7073205954641641,0.7039325383226784,0.6902870211821239,0.7112331317674091,0.872025228880576,0.8018712041166071,0.778429859492263,0.7042219844796329,0.8588791004081797
400,0.7401432030033649,0.7126112355933595,0.8885392668820742,0.7073465311253566,0.7039699169182585,0.6903017087694089,0.711240921273341,0.8720533329718506,0.8018751628400637,0.7784396727490158,0.7042511413584197,0.8588824269282839
401,0.7401432779551914,0.7125776006240214,0.8885157858891773,0.7073647723391774,0.7039967121030857,0.6903226779110456,0.7112477401104277,0.8720674266879509,0.8018814953923954,0.7784402304898294,0.7042779573015818,0.8588879673687149
402,0.7401434902671913,0.7125573252373065,0.8884938967069059,0.7073943116556929,0.7040190108016272,0.6903452808968249,0.7112415177979573,0.8720719544918228,0.8018806240667435,0.7784474117444106,0.7043030630215321,0.8588915432823452
403,0.7401510552170802,0.712533100904092,0.8884674995336157,0.7074217090114094,0.7040296758514891,0.6903696878471262,0.7112482732018316,0.872072388015676,0.8018820573646558,0.7784448076102446,0.7043191782380129,0.8588844087687786
404,0.7401708197077553,0.7125053403108742,0.8884537603765494,0.7074513651427738,0.7040363895356327,0.6903907972293892,0.7112456512928309,0.8720761643062804,0.8018737005756291,0.778444788116063,0.7043379005557144,0.8588589481161005
405,0.740182747674001,0.7124821008360396,0.8884384306744126,0.7074627871726202,0.7040386142322899,0.6904075969525936,0.7112567116507019,0.8720818726520904,0.8018771264022291,0.7784490531191646,0.704360085300906,0.858832398955502
406,0.74019043666593,0.7124624771977255,0.888413035128775,0.7074630432756063,0.7040225686025344,0.6904223067779922,0.7112651090125717,0.8720864094777916,0.8018770471097852,0.7784569900151859,0.7043936539202074,0.8588067972842994
407,0.7401987945520155,0.7124351878439136,0.8883759903353597,0.7074496175847933,0.7040082174006392,0.6904263502349044,0.7112827715806527,0.8721077779242222,0.8018748852784722,0.778460145325371,0.7044212981730091,0.8587814922069741
408,0.7402058076783677,0.7124214637044368,0.8883330593775673,0.7074437685189559,0.7039776760151465,0.6904216947193607,0.7112814715060691,0.8721275221139255,0.8018792271998103,0.7784473179513588,0.7044460812254915,0.8587598824205898
409,0.7402079750227659,0.7124085471661755,0.8882935773466952,0.7074308482664838,0.7039319057770166,0.6904166382224728,0.7112746718417347,0.8721399504730541,0.8018766484307772,0.7784406204739591,0.7044784385660199,0.858728124840248
410,0.740216079951427,0.7123961678827381,0.8882530871953129,0.7074320108836649,0.7038900129116524,0.6904037310976066,0.7112607533280126,0.8721540701929815,0.8018817614535199,0.7784315958053033,0.704499051565812,0.8587002943872017
411,0.7402225373146097,0.7123760875360127,0.8882102855859182,0.7074159521056191,0.7038522255130994,0.6903792242251667,0.7112495658421998,0.8721831888772951,0.8018777017698395,0.7784134481696514,0.70451307808444,0.8586627832108238
412,0.7402207346031499,0.7123551538198513,0.8881613196484153,0.7073753972485258,0.7038018716462404,0.6903489744686502,0.7112208954250658,0.8721742212200578,0.8018445437640314,0.7783897359808281,0.7045227403132192,0.8586340176835796
413,0.7402132783242218,0.7123202450193319,0.8881016194128059,0.7073272206074541,0.7037587991643244,0.6903131315767068,0.7111866873780003,0.872176739978095,0.8017979221510592,0.7783652678720328,0.7045023609227891,0.8586223093971921
414,0.7401924807509266,0.7122763991935644,0.8880334268610366,0.7072803752775826,0.7037117283216328,0.6902669233334636,0.7111378865535872,0.8721654873479595,0.8017481882441352,0.7783369372034948,0.7044669866796747,0.8586100769241096
415,0.7401689776538112,0.7122066044104716,0.8879607697571681,0.7072380653698914,0.7036574816944414,0.6902193152280119,0.7110773927583282,0.8721504850895982,0.8016962687997744,0.7783026049267525,0.7044172069685406,0.8585855087956042
416,0.7401260584026593,0.712126726674839,0.8878739277802883,0.7071874501076295,0.7036025193718198,0.6901652439763419,0.7110107686223636,0.8721088928809703,0.8016388544541234,0.778238584975106,0.7043767759420451,0.8585670387702091
417,0.7400751785749216,0.7120429590780918,0.8877917021506958,0.7071227861043813,0.7035471812405405,0.6901026703019426,0.7109414341502434,0.872059537587323,0.8015799734475031,0.7781799627367093,0.7043303079252203,0.8585403629009765
418,0.7400145536122096,0.7119361141959148,0.8877008678650735,0.7070503956887711,0.7034836556062113,0.6900278145461389,0.7108623618572733,0.8719990343727726,0.8015019291769612,0.7781026091719863,0.7042818942799913,0.8585132867824715
419,0.7399429745376809,0.711816035794618,0.8876022627978992,0.7069669620769743,0.703417370329136,0.6899513459076815,0.7107855481315831,0.8719249811415246,0.8014205452987474,0.7780246995045379,0.7042315826683341,0.8584790196173527
